SMILES,MLM_Pred,HLM_Pred
Cc1ccc(N2CCN(C3=NC(=O)/C(=C\c4ccc(-c5cccc(C(F)(F)F)c5)o4)S3)CC2)cc1Cl,45.67,61.3
Cc1cc(Br)ccc1N1C(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)C=C1c1ccccc1,45.72,60.82
Cc1ccc(/C=N/n2c3c(c4nc5ccccc5nc42)C(=O)[NH+](c2ccccc2)[CH-]N3)cc1,44.33,64.04
Cc1cccc(N2C(=O)C(=Cc3ccc(-c4ccc(C(=O)O)cc4)o3)SC2=S)c1,66.37,86.46
Cc1ccc(N2C(=O)/C(=C/c3ccc([N+](=O)[O-])cc3)C=C2c2ccccc2)c(Br)c1,44.92,60.06
O=C1/C(=C/c2ccc(Cl)cc2Cl)Oc2c1ccc([O-])c2C[NH+]1CCCCC1,43.75,61.83
CCCN1C(=O)C(=c2sc(=C3C=Cc4ccccc4N3CC)c(=O)n2-c2ccc(C)cc2)SC1=S,19.26,20.96
CC1CCCN(c2cc(NCc3ccco3)c3c4c(onc24)-c2ccccc2C3=O)C1,17.29,24.8
O=C1c2ccc(Oc3cccc([N+](=O)[O-])c3)cc2C(=O)N1c1ccc(/N=N/c2ccccc2)cc1,55.88,78.21
CC(C)(C)/C(=C/C1=C2CCCC3=NN(c4ccc([N+](=O)[O-])cc4)S(=C32)S1)Sc1ccc([N+](=O)[O-])cc1,39.92,50.8
Cc1cc(C)cc(N2C(=O)/C(=C/C=C/c3ccc([N+](=O)[O-])cc3)SC2=S)c1,33.87,42.46
CCOCCCNc1cc(N2CCN(CC)CC2)c2noc3c2c1C(=O)c1ccccc1-3,17.25,26.84
CCC(C)/[NH+]=c1/ccc2c(cc1[O-])[C@@H](NC)CCc1cc(OC)c(OC)c(OC)c1-2,20.54,27.38
CCc1ccccc1N1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,38.47,48.96
[C][C]Oc1ccc(-n2c(-c3ccccc3)cc([C]=C3C(=O)c4ccccc4C3=O)c2-c2ccccc2)cc1,53.8,75.42
Cc1ccccc1N1CCN(C2=NC(=O)/C(=C\c3ccc(-c4cccc([N+](=O)[O-])c4)o3)S2)CC1,31.39,38.43
O=C(Nc1ccc(N2CCCCCC2)cc1)c1ccc(-c2cnco2)cc1,20.23,36.19
COCCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)SC1=S,23.6,27.66
O=C1OC(c2ccc(Br)cc2)=C/C1=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1,55.95,74.32
CCOc1ccc(-c2ccc(/C=C/c3[nH]c(=O)[nH]c(=O)c3[N+](=O)[O-])o2)cc1,66.24,69.63
CCOc1ccc(N2C(=O)N=C(O)C(=Cc3ccc(-c4cc([N+](=O)[O-])ccc4OC)o3)C2=O)cc1,63.09,74.73
CCCCN1CCc2cc(C=C3C(=O)N(c4cc(OC)ccc4OC)C(=O)N=C3O)ccc21,38.97,48.04
O=C1C(=Cc2ccc(N3CCOCC3)o2)SC(=S)N1Cc1ccccc1,16.59,23.07
CC(C)Cn1cc(C=Cc2nc3cc(C(=O)O)cnc3s2)nn1,78.61,89.58
Cc1ccsc1/C=C1/C(=O)/C(=C/c2sccc2C)C2CCC1N2C,19.03,23.01
Cn1c(C=C(C#N)C#N)ccc1-c1cccc([N+](=O)[O-])c1,23.95,25.0
COc1ccc(OC)c(C2=CC(=Cc3ccc(N(C)C)cc3)C(=O)O2)c1,25.96,36.14
COc1cc(OC)c(OC)cc1/C=C1\Oc2c(ccc([O-])c2C[NH+]2CCCCCC2)C1=O,31.51,42.78
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)N1CCN(c2ccc(Cl)cc2)CC1,32.14,41.76
CCN1/C(=C/c2ccc3ccc(C)cc3[n+]2CCCS(=O)(=O)[O-])Sc2cc(Cl)ccc21,24.88,33.19
O=C1Nc2ccccc2/C1=N/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,58.43,76.02
Cc1ccccc1N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)C=C1c1ccccc1,50.43,72.1
COc1cc(/C=C2/C(C)=C(C#N)c3nc(N)c(C#N)c(C)c32)ccc1OCc1ccc(F)cc1,57.25,81.84
CC(C=Cc1ccc(N(C)C)cc1)=C1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,24.91,31.68
CCOC(=O)c1ccc(-c2ccc(/C=C3\CCC/C(=C\c4ccc(-c5ccc(C(=O)OCC)cc5)o4)C3=O)o2)cc1,51.88,68.28
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1,53.18,75.65
O=C1C(=Cc2ccc(-c3ccc(F)cc3)o2)COc2ccccc21,38.4,59.62
O=C(O)CCCN1C(=O)SC(=CC=Cc2ccco2)C1=O,77.35,77.8
CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)C(C)(OC(C)=O)C(=O)C2=CN1,30.78,36.62
O=C(O)CCCCN1C(=O)C(=Cc2ccc(-c3ccccc3F)s2)SC1=S,55.94,67.59
O=C1SC(=Cc2ccc(-c3ccccc3Cl)o2)C(=S)N1Cc1ccccc1,26.22,36.38
O=c1/c(=C/C=C/c2ccccc2)sc2n1CN(c1ccc([N+](=O)[O-])cc1)CN=2,46.95,58.88
Cc1ccc(C=Cc2nc3cc([N+](=O)[O-])ccc3s2)s1,21.12,29.61
CCOC(=O)C1=C(C)NC(=Cc2ccc(-c3cc(Cl)cc(Cl)c3)o2)C1=O,42.97,53.45
O=C1SC(SCc2ccc(Cl)cc2)=NC1=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,46.05,58.71
[O-]c1c(-c2ccccc2)sc2c3ccccc3cn[n+]12,21.99,37.47
CCCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)NC1=S,30.7,39.65
O=C1N=C(S)N(c2ccccc2)C(=O)C1=Cc1cc2c3c(c1)CCCN3CCC2,30.16,42.53
O=C(C=Cc1ccc(-c2ccccc2[N+](=O)[O-])o1)Nc1ccc(NC(=O)c2ccccc2)cc1,42.82,61.66
N#CC(=Cc1ccc(N2CCCCCC2)o1)c1ccc(F)cc1,18.57,28.1
CCN1C(=C2SC(=S)N(C)C2=O)C=Cc2cc(OC)ccc21,17.57,24.19
O=C1C(Sc2ccc3c4c(cccc24)C(=O)N3)=CC(=NS(=O)(=O)c2ccccc2)c2ccccc21,37.42,50.49
COc1ccc(N2C(=O)/C(=C/C=C/c3ccccc3)SC2=S)cc1,23.27,32.28
COC(=O)CN(CC(=O)OC)CC1=C/C(=C(/c2cc(C)c(O)c(CN(CC(=O)OC)CC(=O)OC)c2)c2ccccc2S(=O)(=O)O)C=C(C)C1=O,31.07,29.12
COc1ccc(N2CN=c3s/c(=C4\C(=O)Nc5ccc(Cl)cc54)c(=O)n3C2)cc1,53.09,62.21
CCN(CC)c1ccc(C=C(C#N)c2ccc(C#N)cc2)cc1,21.19,30.99
O=C(O)CCCN1C(=O)/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3Cl)o2)SC1=S,68.34,76.13
Cc1ccc(N2C(=O)C(=Cc3ccc(-c4ccccc4[N+](=O)[O-])o3)SC2=S)cc1,38.66,49.34
CN=C1SC(=Cc2ccc(-c3cc(Cl)ccc3OC)o2)C(=O)N1C,32.15,39.94
C/N=c1\scc(-c2ccc([N+](=O)[O-])cc2)n1/N=C/c1c[nH]c2ccccc12,33.26,44.9
O=C1c2c(n(/N=C/c3cccc(Br)c3)c3nc4ccccc4nc23)N[CH-][NH+]1c1ccccc1,49.76,69.38
COc1ccc(N2CCN(c3cc(Nc4ccc(F)cc4)c4c5c(onc35)-c3ccccc3C4=O)CC2)cc1,36.84,54.22
O=C1/C(=C\C=C\c2ccco2)SC(=S)N1c1ccc(Cl)cc1,28.8,41.76
COCCN1C(=O)/C(=C\C=C\c2ccco2)S/C1=N\c1ccccc1,12.48,17.44
O=[N+]([O-])c1ccc(C=CC2=NN(c3ccccc3)C(c3ccco3)C2)o1,24.23,35.43
Cc1ccc(-c2ccc(C=C3SC(=S)N(Cc4ccccc4)C3=O)o2)cc1,21.76,31.01
CCOC(=O)c1ccc(/C=C2\C=C(c3ccccc3)N(c3ccc(Nc4ccccc4)cc3)C2=O)cc1,38.51,54.98
O=C(/C=C/c1ccc(-c2ccc(Br)cc2)o1)c1ccc(N2CCOCC2)c(F)c1,46.49,60.81
CN1C(=O)/C(=C/c2ccc(-c3cccc(C(F)(F)F)c3)o2)N(C)C1=S,43.28,56.36
CCN(CC)S(=O)(=O)c1ccc(-c2ccc(C=C3C(=O)Nc4cc(Cl)ccc43)o2)cc1,36.81,47.18
N#CC(=Cc1ccc(N2CCCCCC2)o1)c1ccc(Cl)cc1,22.67,33.56
CC1Oc2ccccc2C=C1C=CC12N=C(O)CCN1c1ccccc1C2(C)C,20.58,29.85
Nc1c(C(=O)c2cccc([N+](=O)[O-])c2)sc2nc(N3CCCC3)c3c(c12)CCCC3,25.09,34.72
CC(C)(C)c1cc(-c2cccc3c2C(=O)c2ccccc2C3=O)cc(C(C)(C)C)c1O,52.15,74.61
CC1CC(C)CN(c2cc(Nc3ccc(F)cc3)c3c4c(onc24)-c2ccccc2C3=O)C1,29.52,44.94
CC(/C=C1\SC(=S)N(/N=C/c2cc([N+](=O)[O-])ccc2O)C1=O)=C\c1ccccc1,57.43,68.87
CCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3Cl)o2)NC1=S,41.5,53.39
CN(C)/N=C/C=C1/CC/C(=C\c2cccc(C(F)(F)F)c2)C1=O,37.96,51.59
Cc1ccc(N2C(=O)NC(=O)/C(=C/c3cc4c5c(c3)CCCN5CCC4)C2=O)cc1,36.37,46.04
Cc1ccc(NC(=O)C=Cc2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,33.37,48.69
CCN1C(=O)/C(=C/c2ccc(-c3cccc(C(F)(F)F)c3)o2)N(C)C1=S,39.06,50.67
[C]c1cc(/[C]=C(\C#N)C([N])=C(C#N)C#N)c([C])n1[C]1[C][C][C][C][C]1,33.73,36.39
COC(=O)c1ccc(Nc2cc(N3CCN(C4CCCCC4)CC3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,34.62,45.32
N#C/C(=C\c1ccc(-c2ccc([N+](=O)[O-])cc2Cl)o1)c1nc(-c2ccc(F)cc2)cs1,56.52,77.33
C=CCc1cc(/C=C2\SC(=S)N(c3ccc(N(C)C)cc3)C2=O)cc(OCC)c1OCc1ccc(Br)cc1,33.47,42.05
CC1CCCN(CCCNc2cc3oc4ccccc4[nH]c3c3c(=O)c4ccccc4c(=O)c23)C1,20.65,37.43
O=C1c2ccccc2-c2onc3c(N4CCN(c5ccccc5F)CC4)cc(NC4CCCCC4)c1c23,22.27,32.9
Cc1ccc(N2C(=O)C(=Cc3ccc(-c4cc(Cl)ccc4Cl)o3)C=C2c2ccccc2)cc1[N+](=O)[O-],52.99,72.17
CCC(=O)Sc1[s+]sc2c1-c1cc(OC)ccc1NC2(C)C,16.77,21.53
CN1C(=O)/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,41.36,49.2
CN1C(=N)NC(=O)/C1=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,72.72,74.55
CCOc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(N4CCCCC4)o3)C2=O)cc1,48.64,58.04
CC(/C=C1\Sc2ccccc2N1CCCS(=O)(=O)[O-])=C\c1sc2ccccc2[n+]1CCCS(=O)(=O)[O-],18.93,23.42
CNc1ccc(N2CCCCC2)c2c1C(=O)c1ccccc1C2=O,24.25,40.72
CCNc1cc(N(C)C)c2noc3c2c1C(=O)c1ccccc1-3,19.38,31.24
CC(C)CCOc1ccc(C=Cc2nc3cc([N+](=O)[O-])ccc3s2)cc1,22.11,27.85
COc1ccc(-c2ccc(C=C(C#N)C#N)o2)c([N+](=O)[O-])c1,27.7,33.77
CC1CCN(c2cc(Nc3ccccc3C(=O)O)c3c4c(onc24)-c2ccccc2C3=O)CC1,62.27,84.25
COc1cccc(Nc2cc(N3CCN(c4cccc(C(F)(F)F)c4)CC3)c3noc4c3c2C(=O)c2ccccc2-4)c1,44.8,63.56
COc1ccc(N2C(=O)/C(=C\c3ccc(-c4ccc([N+](=O)[O-])cc4Br)o3)C(=O)NC2=S)cc1,54.3,64.19
CN(Cc1ccccc1)Cc1c(O)ccc2c1O/C(=C\c1ccc([N+](=O)[O-])cc1)C2=O,44.1,57.24
[C][C]N([C][C])c1ccc([C]=C2C(=O)N([C])C(=S)N([C])C2=O)o1,42.31,39.25
Cc1cc([N+](=O)[O-])ccc1-c1ccc(/C=C2/SC(=S)N(C)C2=O)o1,36.27,41.74
CN(C)c1ccc(/C=C2/C(=O)C(=O)c3ccccc32)cc1,30.15,43.82
CCCCn1c(=O)[nH]c2c(C(=O)N(C)CCC)snc2c1=O,49.72,66.84
Cc1cc([N+](=O)[O-])ccc1-c1ccc(C=NN2CCN(C)CC2)o1,41.35,53.57
COc1ccc(N(CCC#N)C(=O)/C(C#N)=C\c2ccc(-c3ccccc3[N+](=O)[O-])o2)cc1,30.39,38.51
C=CCN1C(=O)C(=CC=C2Sc3ccccc3N2CCCS(=O)(=O)O)SC1=S,28.58,40.94
Cc1cc(C=C2C(=O)N(C)c3ccc(S(=O)(=O)N4CCOCC4)cc32)c(C)n1-c1ccc([N+](=O)[O-])cc1,38.81,38.31
NC(=O)C(C(=O)/C=C/c1ccc(Cl)cc1Cl)=C1SCS1,30.64,38.72
c1cc2nsnc2c2c1Nc1nc3nonc3nc1N2,27.2,40.35
CN(C)c1ccc(/C=C2/C=C(c3ccccc3)OC2=O)cc1,22.86,36.89
CN(c1ccccc1)c1ccc(C=C(C#N)c2nc3ccccc3s2)cc1,20.97,31.21
CC[NH+](CC)Cc1c([O-])ccc2c1O/C(=C\c1c(F)cccc1Cl)C2=O,31.93,44.79
COCCCN1C(=O)C(=Cc2ccc(-c3cccc(F)c3)o2)SC1=S,15.01,15.53
Cc1ccc(-c2ccc(C=C3OC(N4CCOCC4)=NC3=O)o2)cc1,29.82,39.32
CCOC(=O)c1ccc(-c2ccc(/C=C3\C=C(c4ccccc4)N(c4ccc(C(=O)O)c(O)c4)C3=O)o2)cc1,64.23,84.72
CCOC(=O)C1CCCN(c2cc(NCC(C)C)c3c4c(onc24)-c2ccccc2C3=O)C1,19.88,23.63
COc1ccc(CN2C(=O)C(=Cc3cnc(N4CCOCC4)s3)c3ccccc3C2=O)cc1,24.12,26.31
COC(=O)c1ccc2c(c1)C(C)(C)C(=CC=CC1=[N+](C)c3ccc(C(=O)OC)cc3C1(C)C)N2C,20.39,19.35
O=C1/C(=C/c2ccc(-c3cc(Cl)ccc3Cl)o2)C=C(c2ccccc2)N1c1ccccc1Cl,54.31,77.42
O=C1/C(=C/C=C/c2ccccc2)Oc2cc(OC(=O)N(c3ccccc3)c3ccccc3)ccc21,38.72,58.01
CN(C)CCCNc1cc(N2CCOCC2)c(N)c2c1C(=O)c1ccccc1C2=O,49.73,71.33
Cc1cc([O-])c(C[NH+]2CCCC2)c2c1C(=O)/C(=C/c1cccnc1)O2,37.08,54.65
N#Cc1cc(N2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)ccn1,52.09,62.7
O=c1[nH]c2ccc(/N=C/c3ccc(-c4ccc([N+](=O)[O-])cc4Cl)o3)cc2[nH]1,55.74,67.24
O=C1Nc2ccc(Br)cc2/C1=N/N=C/c1ccccc1,38.93,52.98
O=C(O)CN1C(=O)C(=CC=Cc2ccc(Br)c([N+](=O)[O-])c2)SC1=S,71.11,70.39
O=C1C(=Cc2ccc([N+](=O)[O-])cc2)C=C(c2ccccc2)N1c1ccc(I)cc1,48.6,68.52
Cc1cc([N+](=O)[O-])c(-c2ccc(C=C3Sc4ccccc4C3=O)o2)cc1Cl,48.13,62.49
COc1ccc(N2CCN(c3cc(Nc4ccc5c(c4)OCO5)c4c5c(onc35)-c3ccccc3C4=O)CC2)cc1,30.74,44.92
CCNc1cc(N2CCN(C(=O)OCC)CC2)c(N)c2c1C(=O)c1ccccc1C2=O,41.62,56.27
N#C/C(=C\c1ccc(-c2cccc(Cl)c2)o1)c1ccc([N+](=O)[O-])cc1,48.24,66.13
O=C1C(=Cc2ccc([N+](=O)[O-])cc2)C=C(c2ccccc2)N1c1ccc(Cl)cc1Cl,46.89,65.11
CCCCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(OC)cc3)o2)SC1=S,57.21,70.25
O=C1NC(=S)SC1=Cc1ccc(-c2ccc(N=Nc3ccccc3)cc2)o1,33.87,49.5
CCOCCCNc1cc(N2CCN(c3ccc(OC)cc3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,18.1,20.53
CCN1C(=O)/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)N(CC)C1=S,26.08,31.88
O=C(O)c1cc(/C=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)nc2ccccc12,68.11,93.33
CN1C(=O)C(=Cc2ccc(-c3cc(Cl)ccc3Cl)o2)SC1=S,42.07,54.93
CN1C(=O)/C(=C\C=C2\N(C)c3ccccc3C2(C)C)N(C)C1=S,12.35,18.96
"N#CC(=CC1=CN=C(S1)N1CCN(CC1)C1=CC=CC=C1)C#N |c:6,19,21,t:4,17|",14.05,17.99
O=C1c2ccccc2-c2onc3c(N4CCCC4)cc(Nc4ccc5c(c4)OCO5)c1c23,26.15,41.02
CCc1ccc(N2C(=O)/C(=C/c3ccc(N4CCOCC4)o3)C(=O)NC2=S)cc1,45.95,50.53
CCOc1cc2c3c(c1)C(=C(C#N)C#N)C(=O)N3C(C)(C)C=C2C,26.61,34.37
O=C1N/C(=N/c2ccc(Br)cc2)S/C1=C\c1ccc(N2CCCC2)o1,31.74,43.72
N#C/C(=C\c1ccc(-c2ccc(Br)cc2)o1)c1cccc([N+](=O)[O-])c1,47.35,63.63
O=C(C=Cc1nc2ccccc2s1)OCC(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1,19.63,20.55
[C]N1C(=O)C(=C2[C][C][C][C]2)c2cc(OS(=O)N3[C][C][C](N4[C][C][C][C][C]4)[C][C]3)ccc21,57.77,64.35
COCCN1C(=O)/C(=C/c2ccc(N3CCOCC3)o2)S/C1=N\c1ccccc1,17.83,23.81
Cc1cnc(C(=O)Nc2ccc(N(c3ccccc3)C(C)C)cc2)cn1,16.77,33.44
CCSc1c(C(=O)Nc2ccc(C)cc2)ccc2c1C(=O)c1ccccc1C2=O,44.42,60.95
O=C1C(=Cc2ccc(-c3ccccc3[N+](=O)[O-])o2)SC(=S)N1Cc1cccnc1,30.69,36.67
Cc1ccc(/N=C2/NC(=O)/C(=C/c3ccc(N4CCCC4)o3)S2)c(C)c1,22.56,29.89
O=C1OC(c2ccc(Cl)cc2)=N/C1=C/c1ccc(-c2ccc([N+](=O)[O-])cc2Br)o1,56.41,75.32
CCCCCCN1C(=O)c2c(n(/N=C/c3cccs3)c3nc4ccccc4nc23)NC1C,15.86,20.46
Cc1cc(-c2ccc(C=C3C(=O)NC(=S)N(Cc4ccco4)C3=O)o2)ccc1Br,39.97,46.5
Cc1ccc(C)n1N1C(=O)C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,39.37,45.59
[C]c1ccc([C][N]S(=O)(=O)c2ccc3c(c2)C(=C2[C][C][C][C]2)C(=O)[N]3)cc1,50.81,68.79
CC1CC(C)C[NH+](Cc2c([O-])ccc3c2O/C(=C\c2cccnc2)C3=O)C1,28.22,41.39
O=C(O)c1ccc(-c2ccc(C=C3SC(=S)N(c4cccc5ccccc45)C3=O)o2)cc1,61.59,84.95
O=C(O)CCC(C(=O)O)N1C(=O)/C(=C/C=C/c2ccco2)SC1=S,84.92,84.27
CC[N+]1=C(C)SC2C=CC=CC21,30.27,55.96
[N]C(=C(C#N)C#N)/C(=[C]/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1)C#N,30.58,35.7
O=[N+]([O-])c1cccc(C2C3CCC/C(=C\c4ccco4)C3=NN2c2ccccc2)c1,23.51,35.01
Cc1cc([O-])c(C[NH+]2CC(C)CC(C)C2)c2c1C(=O)/C(=C/c1cc3cc(Br)ccc3o1)O2,34.36,42.91
C=CC=C(C=CCCC)N(C(=O)NC1CCCCC1)C1=NCCCS1,19.68,34.87
CCCCNc1cc(N2CCN(c3ccc(OC)cc3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,22.0,28.45
CC[n+]1c(/C=C2\C=Cc3cccc(C)c3N2CCCS(=O)(=O)[O-])sc2ccccc21,16.91,20.42
Cc1cccc2c1OCCC(=Cc1ccc([N+](=O)[O-])cc1)C2=O,30.56,41.5
O=C(Nc1ccccc1N1CCOCC1)c1ccc2c(c1)C(=O)c1ccccc1-2,38.04,52.14
COc1cccc(-c2c3ccc([N+](=O)[O-])cc3c(=O)n3c2[nH]c2ccc(C(F)(F)F)cc23)c1,52.1,69.42
COc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(-c5cc(-c6ccc(NC(=O)c7ccc8c(c7)C(=O)N(c7ccc(OC)cc7)C8=O)cc6)nc(-c6ccccc6)n5)cc4)cc3C2=O)cc1,65.25,92.74
Cc1ccc(N2C(=O)C(=Cc3ccc(-c4ccc(C(=O)O)cc4)o3)SC2=S)c(C)c1,64.13,83.73
CC1Oc2ccccc2C=C1/C=C1\Oc2cc(OC(=O)N3CCOCC3)ccc2C1=O,36.5,46.75
CCOc1cccc(N2C(=O)C(=Cc3ccc(-c4ccc([N+](=O)[O-])cc4Cl)o3)C(=O)N=C2S)c1,57.28,73.08
O=C1/C(=C/c2ccc(-c3ccc(Br)cc3)o2)C=C(c2ccccc2)N1c1ccc(Cl)cc1Cl,55.96,78.96
CC(=O)c1cccc(N2C(=O)C(=Cc3ccc(-c4ccc(Br)cc4)o3)C=C2c2ccccc2)c1,50.19,68.71
Cc1cc(C)cc(N2CN=c3s/c(=C\C=C\c4ccccc4)c(=O)n3C2)c1,25.09,36.83
CN(C)c1ccc(/C=C2\N=C(c3cccc(Br)c3)OC2=O)cc1,34.76,46.78
O=C1C(=Cc2ccc(-c3cccc(F)c3)o2)SC(=S)N1CCc1ccccc1,22.53,31.07
O=[N+]([O-])c1ccc(C2Nc3ccc4ccccc4c3C3=C2CCCC3)cc1,23.8,36.72
N#CC(C#N)=Cc1ccc(-c2ccc(N=Nc3ccccc3)cc2)o1,26.44,41.67
CCN(CC)c1ccc(/C=C2\S/C(=N\c3ccc(Br)cc3)NC2=O)o1,28.78,36.66
Cc1ccc(N2C(=O)/C(=C\c3ccc(-c4cc(Cl)ccc4Cl)o3)C=C2c2ccccc2)cc1[N+](=O)[O-],55.0,74.81
CCOc1ccc(-c2ccc(C=C3SC(=S)N(C)C3=O)o2)c([N+](=O)[O-])c1,35.43,40.53
CCN1C(=O)/C(=C/C=C2/Sc3ccccc3N2CC)S/C1=N\c1ccc2ncccc2c1,20.52,25.86
CCCN1C(=O)C(=CC2=Cc3ccccc3OC2)SC1=S,12.18,17.28
C=CCN1C(=O)/C(=C\C=C2\N(C)c3ccccc3C2(C)C)SC1=S,12.2,11.49
O=C1/C(=C\c2ccc(-c3ccc(F)c(Cl)c3)o2)SC(=S)N1c1ccc([N+](=O)[O-])cc1,52.4,68.68
O=C1Nc2ccc(Br)cc2/C1=N/N=C/c1cc(Br)ccc1O,50.86,63.11
CN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(C(F)(F)F)c3)o2)N(C)C1=S,46.74,62.53
Cc1cccc(C2=NC(=Cc3ccc(-c4ccc([N+](=O)[O-])cc4C)o3)C(=O)O2)c1,45.68,59.88
O=C(NCCO)Nc1ccc2nc3c4ccccc4c4ccccc4c3nc2c1,23.76,43.43
COc1cc(/C=C2\CC/C(=C\c3cc(OC)c(OC(C)C)cc3Br)C2=O)c(Br)cc1OC(C)C,44.76,56.44
O=S(=O)([O-])CCC[n+]1c(/C=C/c2ccc3c(c2)OCCOCCOCCOCCO3)ccc2ccccc21,21.08,26.3
CCC1=CC(C)(CC)N2C(=O)C(=C(C#N)C#N)c3cc(C)cc1c32,22.47,30.35
O=[N+]([O-])c1ccc(/C=C/C=N/c2ccccc2O)cc1,42.25,57.47
CN1/C(=C\C=C(/C#N)c2nc3ccccc3s2)C(C)(C)c2ccccc21,18.43,22.26
COc1ccc2nc(/C=C3\SC(=S)N(c4ccc(NC(C)=O)cc4)C3=O)ccc2c1,39.72,55.08
O=C1c2ccccc2C(=O)c2c1ccc(C(=O)N1CCC3(CC1)OCCO3)c2NCCO,70.6,74.8
O=[N+]([O-])c1ccc(-c2csc(C=Cc3cccc(Cl)c3)n2)cc1,38.94,56.43
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]OC(=O)c1cc([N+](=O)[O-])cc2c1-c1ccc([N+](=O)[O-])cc1C2=C(C#N)C#N,47.86,56.99
Cc1ccsc1/C=C1\N=C(/C=C/c2ccc([N+](=O)[O-])cc2)OC1=O,46.71,60.83
O=C1SC(SCc2ccccc2)=NC1=CC=Cc1ccco1,13.82,19.77
CCOC(=O)c1ccc(-c2ccc(/C=C3/C=C(c4ccccc4)N(c4ccc(C(=O)O)cc4)C3=O)o2)cc1,60.96,82.36
O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(/N=N/c3ccccc3)cc1)C2=O,76.22,94.05
O=C1c2ccccc2-c2onc3c(N4CCN(c5cccc(C(F)(F)F)c5)CC4)cc(Nc4ccc5c(c4)OCO5)c1c23,41.89,60.95
CC1(C)Nc2ccccc2C2=C1SC(=C(C(N)=O)C(N)=O)C2=S,47.84,58.38
Cc1cc([N+](=O)[O-])ccc1-c1ccc(/C=C2/SC(=S)N(Cc3ccccc3)C2=O)o1,29.06,35.94
CC(=O)C1=C(c2ccccc2)S/C(=C2/C(=S)C(C)(C)Nc3c(C)cc(C)cc32)S1,20.98,22.9
Cc1ccc(Nc2cc(N3CCCCC3)c3noc4c3c2C(=O)c2ccccc2-4)cc1,28.47,44.15
COc1ccc(CCNC(=O)c2c(N)n(-c3ccc(N(C)C)cc3)c3nc4ccccc4nc23)cc1OC,26.65,46.45
CCCN1/C(=C\C=C(/C#N)c2nc3ccccc3s2)Sc2ccccc21,18.9,24.57
CCN1C(c2ccccc2)=C(c2ccccc2)S/C1=C\C=c1/s/c(=C\c2sc(-c3ccccc3)c(-c3ccccc3)[n+]2CCCS(=O)(=O)[O-])n(CC)c1=O,49.3,66.4
CCCn1c(=O)[nH]c2c(C(=O)N3CCN(C(C)C)CC3)snc2c1=O,66.15,73.56
O=[N+]([O-])c1c(NC2CCCCC2)ccc2nonc12,51.97,72.08
CCn1c(=O)/c(=C/C=C2\SC=C(c3ccccc3)N2CCCS(=O)(=O)[O-])s/c1=C\c1scc(-c2ccccc2)[n+]1CCCS(=O)(=O)[O-],28.86,33.42
Cc1ccc(N2CCN(C(=O)/C(C#N)=C\c3ccc(-c4ccc(Br)cc4)o3)CC2)cc1,36.75,45.72
CN1C(=O)/C(=C\C=C\C=C\c2ccc([N+](=O)[O-])cc2)SC1=S,38.8,44.19
CCN1C=C/C(=C/C=c2\s/c(=C\c3sc(-c4ccccc4)c(-c4ccccc4)[n+]3CC)n(CC)c2=O)c2ccccc21,37.81,52.29
CCn1c(=O)/c(=C/C=C2\SC(c3ccccc3)=C(c3ccccc3)N2C)s/c1=C1/C(=O)N(c2ccccc2)N=C1C,29.27,37.37
CCCCn1c(=O)[nH]c2c(C(=O)N3CCN(C4CCCCC4)CC3)snc2c1=O,36.75,50.32
